КодЗаказа	ДатаРазмещения	ДатаИсполнения	Марка	Категория	Цена	Скидка	Количество	БазоваяЦена	Заказчик	ГородЗаказчика	СтранаЗаказчика	НазваниеПолучателя	СтранаПолучателя	Менеджер	Филиал	Поставщик	ГородПоставщика	СтранаПоставщика	Перевозчик	СтоимостьДоставки	СтоимостьДоставкиШт	ПоставкиПрекращены
10792	23.12.1997	31.12.1997	Chef Anton's Gumbo Mix	Приправы	125	0	15	960,75	Wolski  Zajazd	Варшава	Польша	Wolski Zajazd	Польша	Белова	Россия	New Orleans Cajun Delights	Новый Орлеан	США	Иное	23,79	0,743716393647618	1
10792	23.12.1997	31.12.1997	Pavlova	Кондитерские изделия	190	0	10	785,25	Wolski  Zajazd	Варшава	Польша	Wolski Zajazd	Польша	Белова	Россия	Pavlova, Ltd.	Мельбурн	Австралия	Иное	23,79	1,13044891834438	0
10792	23.12.1997	31.12.1997	Perth Pasties	Мясо/птица	74,5	0	3	1476	Wolski  Zajazd	Варшава	Польша	Wolski Zajazd	Польша	Белова	Россия	G'day, Mate	Сидней	Австралия	Иное	23,79	0,44325497061398	0
10793	24.12.1997	08.01.1998	Manjimup Dried Apples	Фрукты	70	0	8	2385	Around the Horn	Лондон	Великобритания	Around the Horn	Великобритания	Бабкина	Украина	G'day, Mate	Сидней	Австралия	Иное	4,52	0,165567765567766	0
10793	24.12.1997	08.01.1998	Boston Crab Meat	Рыбопродукты	96,5	0	14	828	Around the Horn	Лондон	Великобритания	Around the Horn	Великобритания	Бабкина	Украина	New England Seafood Cannery	Бостон	США	Иное	4,52	0,228246991104134	0
10794	24.12.1997	02.01.1998	Perth Pasties	Мясо/птица	74,5	0,200000003	6	1476	Que Delicia	Рио-де-Жанейро	Бразилия	Que Delicia	Бразилия	Акбаев	Россия	G'day, Mate	Сидней	Австралия	Ространс	21,49	0,406914474520269	0
10794	24.12.1997	02.01.1998	Rossle Sauerkraut	Фрукты	232,5	0,200000003	15	2052	Que Delicia	Рио-де-Жанейро	Бразилия	Que Delicia	Бразилия	Акбаев	Россия	Plutzer Lebensmittelgrossmarkte AG	Франкфурт	Германия	Ространс	21,49	1,26990087685856	1
10795	24.12.1997	20.01.1998	Vegie-spread	Приправы	390	0,25	35	1975,5	Ernst Handel	Грасс	Австрия	Ernst Handel	Австрия	Крылова	Россия	Pavlova, Ltd.	Мельбурн	Австралия	Почта	126,66	1,97648894668401	0
10795	24.12.1997	20.01.1998	Nord-Ost Matjeshering	Рыбопродукты	174,5	0	65	1165,05	Ernst Handel	Грасс	Австрия	Ernst Handel	Австрия	Крылова	Россия	Nord-Ost-Fisch mbH	Куксхавен	Германия	Почта	126,66	0,884352105631689	0
10796	25.12.1997	14.01.1998	Ipoh Coffee	Напитки	194,5	0	10	2070	HILARION-Abastos	Сан-Кристобаль	Венесуэла	HILARION-Abastos	Венесуэлла	Бабкина	Украина	Leka Trading	Сингапур	Сингапур	Ространс	26,52	0,179221564376251	0
10796	25.12.1997	14.01.1998	Chai	Напитки	332,5	0,200000003	35	810	HILARION-Abastos	Сан-Кристобаль	Венесуэла	HILARION-Abastos	Венесуэлла	Бабкина	Украина	ООО Экзотика	Москва	Россия	Ространс	26,52	0,306381337558372	0
10796	25.12.1997	14.01.1998	Grandma's Boysenberry Spread	Приправы	360	0,200000003	24	1125	HILARION-Abastos	Сан-Кристобаль	Венесуэла	HILARION-Abastos	Венесуэлла	Бабкина	Украина	Karkki Oy	Лапинранта	Финляндия	Ространс	26,52	0,331721147431621	0
10796	25.12.1997	14.01.1998	Mozzarella di Giovanni	Молочные продукты	312,3	0,200000003	21	1566	HILARION-Abastos	Сан-Кристобаль	Венесуэла	HILARION-Abastos	Венесуэлла	Бабкина	Украина	Formaggi Fortini s.r.l.	Равенна	Италия	Ространс	26,52	0,287768095396931	0
10797	25.12.1997	05.01.1998	NuNuCa Nuss-Nougat-Creme	Кондитерские изделия	210	0	20	630	Drachenblut Delikatessen	Ахен	Германия	Drachenblut Delikatessen	Германия	Кралев	Россия	АО Германия-Россия	Москва	Россия	Почта	33,35	1,6675	0
10798	26.12.1997	05.01.1998	Sirop d'erable	Приправы	493	0	2	1282,5	Island Trading	Коувс	Великобритания	Island Trading	Великобритания	Новиков	Россия	Forots d'Erables	Сте-Хиацинте	Канада	Ространс	2,33	0,257207792207792	0
10798	26.12.1997	05.01.1998	Mishi Kobe Niku	Мясо/птица	348	0	10	4365	Island Trading	Коувс	Великобритания	Island Trading	Великобритания	Новиков	Россия	Tokyo Traders	Токио	Япония	Ространс	2,33	0,181558441558442	1
10799	26.12.1997	05.01.1998	Outback Lager	Напитки	45	0,150000006	20	675	Koniglich Essen	Бранденбург	Германия	Koniglich Essen	Германия	Ясенева	Украина	Pavlova, Ltd.	Мельбурн	Австралия	Иное	30,76	0,0873312302839117	0
10799	26.12.1997	05.01.1998	Schoggi Schokolade	Кондитерские изделия	60	0,150000006	20	1975,5	Koniglich Essen	Бранденбург	Германия	Koniglich Essen	Германия	Ясенева	Украина	АО Германия-Россия	Москва	Россия	Иное	30,76	0,116441640378549	0
10799	26.12.1997	05.01.1998	Escargots de Bourgogne	Рыбопродукты	550	0	25	596,25	Koniglich Essen	Бранденбург	Германия	Koniglich Essen	Германия	Ясенева	Украина	Escargots Nouveaux	Монсо	Франция	Иное	30,76	1,06738170347003	0
10800	26.12.1997	05.01.1998	NuNuCa Nuss-Nougat-Creme	Кондитерские изделия	210	0,100000001	50	630	Seven Seas Imports	Лондон	Великобритания	Seven Seas Imports	Великобритания	Белова	Россия	АО Германия-Россия	Москва	Россия	Иное	137,44	1,7683668780443	0
10800	26.12.1997	05.01.1998	Valkoinen suklaa	Кондитерские изделия	530	0,100000001	10	731,25	Seven Seas Imports	Лондон	Великобритания	Seven Seas Imports	Великобритания	Белова	Россия	Karkki Oy	Лапинранта	Финляндия	Иное	137,44	4,46302116839751	0
10800	26.12.1997	05.01.1998	Perth Pasties	Мясо/птица	74,5	0,100000001	7	1476	Seven Seas Imports	Лондон	Великобритания	Seven Seas Imports	Великобритания	Белова	Россия	G'day, Mate	Сидней	Австралия	Иное	137,44	0,627349201972858	0
10801	29.12.1997	31.12.1997	Rhonbrau Klosterbier	Напитки	1237,9	0,25	20	348,75	Bolido Comidas preparadas	Мадрид	Испания	Bolido Comidas preparadas	Испания	Воронова	Украина	Plutzer Lebensmittelgrossmarkte AG	Франкфурт	Германия	Почта	97,09	2,97803932305863	0
10801	29.12.1997	31.12.1997	Vegie-spread	Приправы	390	0,25	40	1975,5	Bolido Comidas preparadas	Мадрид	Испания	Bolido Comidas preparadas	Испания	Воронова	Украина	Pavlova, Ltd.	Мельбурн	Австралия	Почта	97,09	0,938230338470687	0
10802	29.12.1997	02.01.1998	Lakkalikoori	Напитки	258,9	0,25	25	810	Simons bistro	Копенгаген	Дания	Simons bistro	Дания	Воронова	Украина	Karkki Oy	Лапинранта	Финляндия	Почта	257,26	1,69747343740045	0
10802	29.12.1997	02.01.1998	Sirop d'erable	Приправы	493	0,25	5	1282,5	Simons bistro	Копенгаген	Дания	Simons bistro	Дания	Воронова	Украина	Forots d'Erables	Сте-Хиацинте	Канада	Почта	257,26	3,23234609748327	0
10802	29.12.1997	02.01.1998	Valkoinen suklaa	Кондитерские изделия	530	0,25	30	731,25	Simons bistro	Копенгаген	Дания	Simons bistro	Дания	Воронова	Украина	Karkki Oy	Лапинранта	Финляндия	Почта	257,26	3,47493596686843	0
10802	29.12.1997	02.01.1998	Tourtiere	Мясо/птица	240	0,25	60	335,25	Simons bistro	Копенгаген	Дания	Simons bistro	Дания	Воронова	Украина	Ma Maison	Монреаль	Канада	Почта	257,26	1,57355590952533	0
10803	30.12.1997	06.01.1998	Louisiana Fiery Hot Pepper Sauce	Приправы	92	0,050000001	24	947,25	Wellington Importadora	Ресенде	Бразилия	Wellington Importadora	Бразилия	Воронова	Украина	New Orleans Cajun Delights	Новый Орлеан	США	Ространс	55,23	0,404615384615385	0
10803	30.12.1997	06.01.1998	Flotemysost	Молочные продукты	140	0,050000001	15	967,5	Wellington Importadora	Ресенде	Бразилия	Wellington Importadora	Бразилия	Воронова	Украина	Norske Meierier	Сандвикен	Норвегия	Ространс	55,23	0,61571906354515	0
10803	30.12.1997	06.01.1998	Escargots de Bourgogne	Рыбопродукты	550	0,050000001	15	596,25	Wellington Importadora	Ресенде	Бразилия	Wellington Importadora	Бразилия	Воронова	Украина	Escargots Nouveaux	Монсо	Франция	Ространс	55,23	2,41889632107023	0
10804	30.12.1997	07.01.1998	Guarana Fantastica	Напитки	310	0	36	202,5	Seven Seas Imports	Лондон	Великобритания	Seven Seas Imports	Великобритания	Акбаев	Россия	Refrescos Americanas LTDA	Сан-Паулу	Бразилия	Почта	27,33	0,369904820118757	1
10804	30.12.1997	07.01.1998	Chocolade	Кондитерские изделия	200	0,150000006	4	573,75	Seven Seas Imports	Лондон	Великобритания	Seven Seas Imports	Великобритания	Акбаев	Россия	Specialty Biscuits, Ltd.	Манчестер	Великобритания	Почта	27,33	0,238648271044359	0
10804	30.12.1997	07.01.1998	Longlife Tofu	Фрукты	456	0	24	450	Seven Seas Imports	Лондон	Великобритания	Seven Seas Imports	Великобритания	Акбаев	Россия	Tokyo Traders	Токио	Япония	Почта	27,33	0,544118057981139	0
10805	30.12.1997	09.01.1998	Geitost	Молочные продукты	140	0	10	112,5	The Big Cheese	Портленд	США	The Big Cheese	США	Новиков	Россия	Norske Meierier	Сандвикен	Норвегия	Иное	237,34	1,19739099099099	0
10805	30.12.1997	09.01.1998	Gravad lax	Рыбопродукты	2635	0	10	1170	The Big Cheese	Портленд	США	The Big Cheese	США	Новиков	Россия	Svensk Sjofoda AB	Стокгольм	Швеция	Иное	237,34	22,536609009009	0
10806	31.12.1997	05.01.1998	Chang	Напитки	210,5	0	2	855	Victuailles en stock	Лион	Франция	Victuailles en stock	Франция	Бабкина	Украина	ООО Экзотика	Москва	Россия	Почта	22,11	0,813521237545884	0
10806	31.12.1997	05.01.1998	Pavlova	Кондитерские изделия	190	0,25	20	785,25	Victuailles en stock	Лион	Франция	Victuailles en stock	Франция	Бабкина	Украина	Pavlova, Ltd.	Мельбурн	Австралия	Почта	22,11	0,734294703723125	0
10806	31.12.1997	05.01.1998	Queso Cabrales	Молочные продукты	100	0,25	15	945	Victuailles en stock	Лион	Франция	Victuailles en stock	Франция	Бабкина	Украина	Cooperativa de Quesos 'Las Cabras'	Овьедо	Испания	Почта	22,11	0,386470896696382	0
10807	31.12.1997	30.01.1998	Chartreuse verte	Напитки	184	0	1	810	Franchi S.p.A.	Турин	Италия	Franchi S.p.A.	Италия	Воронова	Украина	Aux joyeux ecclesiastiques	Париж	Франция	Ространс	1,36	1,36	0
10808	01.01.1998	09.01.1998	Pate chinois	Мясо/птица	380	0,150000006	20	1080	Old World Delicatessen	Анкоридж	США	Old World Delicatessen	США	Новиков	Россия	Ma Maison	Монреаль	Канада	Иное	45,53	1,04225301204819	0
10808	01.01.1998	09.01.1998	Konbu	Рыбопродукты	180	0,150000006	50	270	Old World Delicatessen	Анкоридж	США	Old World Delicatessen	США	Новиков	Россия	Mayumi's	Осака	Япония	Иное	45,53	0,493698795180723	0
10809	01.01.1998	07.01.1998	Manjimup Dried Apples	Фрукты	70	0	20	2385	Wellington Importadora	Ресенде	Бразилия	Wellington Importadora	Бразилия	Кралев	Россия	G'day, Mate	Сидней	Австралия	Ространс	4,87	0,2435	0
10810	01.01.1998	07.01.1998	Schoggi Schokolade	Кондитерские изделия	60	0	7	1975,5	Laughing Bacchus Wine Cellars	Ванкувер	Канада	Laughing Bacchus Wine Cellars	Канада	Новиков	Россия	АО Германия-Россия	Москва	Россия	Иное	4,33	0,138930481283422	0
10810	01.01.1998	07.01.1998	Flotemysost	Молочные продукты	140	0	5	967,5	Laughing Bacchus Wine Cellars	Ванкувер	Канада	Laughing Bacchus Wine Cellars	Канада	Новиков	Россия	Norske Meierier	Сандвикен	Норвегия	Иное	4,33	0,324171122994652	0
10810	01.01.1998	07.01.1998	Uncle Bob's Organic Dried Pears	Фрукты	150	0	5	1350	Laughing Bacchus Wine Cellars	Ванкувер	Канада	Laughing Bacchus Wine Cellars	Канада	Новиков	Россия	Grandma Kelly's Homestead	Анн-Арбор	США	Иное	4,33	0,347326203208556	0
10811	02.01.1998	08.01.1998	Chartreuse verte	Напитки	184	0	30	810	LINO-Delicateses	О-в Маргариты	Венесуэла	LINO-Delicateses	Венесуэлла	Крылова	Россия	Aux joyeux ecclesiastiques	Париж	Франция	Ространс	31,22	0,674234741784038	0
10811	02.01.1998	08.01.1998	Louisiana Fiery Hot Pepper Sauce	Приправы	92	0	15	947,25	LINO-Delicateses	О-в Маргариты	Венесуэла	LINO-Delicateses	Венесуэлла	Крылова	Россия	New Orleans Cajun Delights	Новый Орлеан	США	Ространс	31,22	0,337117370892019	0
10811	02.01.1998	08.01.1998	Gudbrandsdalsost	Молочные продукты	90	0	18	1620	LINO-Delicateses	О-в Маргариты	Венесуэла	LINO-Delicateses	Венесуэлла	Крылова	Россия	Norske Meierier	Сандвикен	Норвегия	Ространс	31,22	0,329788732394366	0
10812	02.01.1998	12.01.1998	Original Frankfurter grune Sosse	Приправы	125	0,100000001	16	585	Reggiani Caseifici	Реджио-Эмилио	Италия	Reggiani Caseifici	Италия	Кротов	Россия	Plutzer Lebensmittelgrossmarkte AG	Франкфурт	Германия	Ространс	59,78	0,403482721382289	0
10812	02.01.1998	12.01.1998	Mishi Kobe Niku	Мясо/птица	348	0,100000001	40	4365	Reggiani Caseifici	Реджио-Эмилио	Италия	Reggiani Caseifici	Италия	Кротов	Россия	Tokyo Traders	Токио	Япония	Ространс	59,78	1,12329589632829	1
10812	02.01.1998	12.01.1998	Tofu	Фрукты	130	0	20	1046,25	Reggiani Caseifici	Реджио-Эмилио	Италия	Reggiani Caseifici	Италия	Кротов	Россия	Mayumi's	Осака	Япония	Ространс	59,78	0,419622030237581	0
